,ACC,Author,Year,Page.number,Parameter,Hard.Soft.Coral,Order,Hard.Soft.Coral.Order,Family,fam.comm,Genus,Species,Method,Method.simple,Lab.field,Time.series,Month.Before,Month.During.After,Year.Before,Year.During.After,Day.Sampled,Month.Sampled,Year.Sampled,Date.Sampled,Date.Sampled.Type,El.Nino,El.Nino.simple,La.Nina,La.Nina.simple,Measured.Before,Measured.During,Measured.After.0.6months,Measured.Duringto6mo,Measured.After.6months.2years,Depth,Latitude,Longitude,Lat.dec,Lat.abs,Long.dec,Ocean,Region,Ocean.Region,Ocean.Region.simple,Location,Source,Graphclick,Units.original,Mean_Cover_Before,SE_Cover_Before,SD_Cover_Before,Mean_Cover_Resp,SE_Cover_Resp,SD_Cover_Resp,Mean_Bleaching_Before,SE_Bleaching_Before,SD_Bleaching_Before,Mean_Bleaching_Resp,SE_Bleaching_Resp,SD_Bleaching_Resp,N_Before,N_During.After,In_Baker_2008,Comments,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18
165,696,McField,2000,65,Cover,Hard,Scleractinia,Hard.Scleractinia,community,comm,NA,NA,Video point count,Video,Field,N,Summer,Summer,1997,1999,15,Jul,1999,15-Jul-99,poorly estimated,97/98,1998,,NA,Y,,,,Y,12-19m," 18 0'3.76""N"," 87 54'9.29""W",18.001,18.001,-87.9026,Atlantic,Carribean Sea,Atlantic.Carribean Sea,Atlantic.Western,"Nickel Box (N2), Belize",Figure 2,Y,% cover,26,,7.156,16,,6.63,NA,,NA,NA,NA,NA,10,10,No,Using the 1997 data as before since the El Nino had just started and nothing would have died yet,0,1.4754,287,1.4754,287,NA,27.93,1.4639,1.2099,29.41,9
166,696,McField,2000,65,Cover,Hard,Scleractinia,Hard.Scleractinia,community,comm,NA,NA,Video point count,Video,Field,N,Summer,Summer,1997,1999,15,Jul,1999,15-Jul-99,poorly estimated,97/98,1998,,NA,Y,,,,Y,12-19m," 17 51'37.97""N"," 87 58'39.11""W",17.8605,17.8605,-87.97753,Atlantic,Carribean Sea,Atlantic.Carribean Sea,Atlantic.Western,"Hol Chan (N3), Belize",Figure 2,Y,% cover,40,,6.88,14,,6.332,NA,,NA,NA,NA,NA,10,10,No,Using the 1997 data as before since the El Nino had just started and nothing would have died yet,0,2.8427,287,2.8427,287,NA,27.939,1.7978,1.3408,29.517,9
167,696,McField,2000,65,Cover,Hard,Scleractinia,Hard.Scleractinia,community,comm,NA,NA,Video point count,Video,Field,N,Summer,Summer,1997,1999,15,Jul,1999,15-Jul-99,poorly estimated,97/98,1998,,NA,Y,,,,Y,12-19m," 17 28'13.55""N"," 88 2'24.23""W",17.4704,17.4704,-88.0401,Atlantic,Carribean Sea,Atlantic.Carribean Sea,Atlantic.Western,"Gallows Reef (C1), Belize",Figure 2,Y,% cover,26,,2.75,16,,3.838,NA,,NA,NA,NA,NA,10,10,No,Using the 1997 data as before since the El Nino had just started and nothing would have died yet,0,2.9091,287,2.9091,287,NA,27.986,1.5441,1.2426,29.45,9
168,696,McField,2000,65,Cover,Hard,Scleractinia,Hard.Scleractinia,community,comm,NA,NA,Video point count,Video,Field,N,Summer,Summer,1997,1999,15,Jul,1999,15-Jul-99,poorly estimated,97/98,1998,,NA,Y,,,,Y,12-19m," 17 20'53.48""N"," 88 2'7.44""W",17.3482,17.3482,-88.0354,Atlantic,Carribean Sea,Atlantic.Carribean Sea,Atlantic.Western,"Golfs Caye (C2), Belize",Figure 2,Y,% cover,38,,1.987,23,,4.597,NA,,NA,NA,NA,NA,10,10,No,Using the 1997 data as before since the El Nino had just started and nothing would have died yet,0,2.9091,287,2.9091,287,NA,27.986,1.5441,1.2426,29.45,9
169,743,Lovell and Skykes,2008,3,Cover,Hard,Scleractinia,Hard.Scleractinia,community,comm,NA,NA,Point Intercept Method,Visual,Field,Y,NA,NA,2001,2002,NA,NA,2002,NA,NA, 02/03,2003,,NA,Y,,,Y,,>10m,,,-17.39,17.39,-178.48,Pacific,Fiji,Pacific.Fiji,Pacific.Southern,Fiji,Figure 5,Y,% cover,32.628,,17.7,27.276,,17,NA,,NA,NA,NA,NA,3,6,No,Lat/long estimated from Google Earth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170,743,Lovell and Skykes,2008,3,Cover,Hard,Scleractinia,Hard.Scleractinia,community,comm,NA,NA,Point Intercept Method,Visual,Field,Y,NA,NA,2001,2003,NA,NA,2003,NA,NA, 02/03,2003,,NA,Y,,,,Y,>10m,,,-17.39,17.39,-178.48,Pacific,Fiji,Pacific.Fiji,Pacific.Southern,Fiji,Figure 5,Y,% cover,32.628,,17.7,28.806,,7.5,NA,,NA,NA,NA,NA,3,5,No,Lat/long estimated from Google Earth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171,743,Lovell and Skykes,2008,3,Cover,Hard,Scleractinia,Hard.Scleractinia,community,comm,NA,NA,Point Intercept Method,Visual,Field,Y,NA,NA,2001,2004,NA,NA,2004,NA,NA, 02/03,2003,,NA,Y,,,,Y,>10m,,,-17.39,17.39,-178.48,Pacific,Fiji,Pacific.Fiji,Pacific.Southern,Fiji,Figure 5,Y,% cover,32.628,,17.7,34.73,,16.867,NA,,NA,NA,NA,NA,3,10,No,Lat/long estimated from Google Earth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172,743,Lovell and Skykes,2008,3,Cover,Hard,Scleractinia,Hard.Scleractinia,community,comm,NA,NA,Point Intercept Method,Visual,Field,Y,NA,NA,2001,2002,NA,NA,2002,NA,NA, 02/03,2003,,NA,Y,,,Y,,<10m,,,-17.39,17.39,-178.48,Pacific,Fiji,Pacific.Fiji,Pacific.Southern,Fiji,Figure 6,Y,% cover,13.146,,1.798,24.224,,15.634,NA,,NA,NA,NA,NA,2,12,No,Lat/long estimated from Google Earth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173,743,Lovell and Skykes,2008,3,Cover,Hard,Scleractinia,Hard.Scleractinia,community,comm,NA,NA,Point Intercept Method,Visual,Field,Y,NA,NA,2001,2003,NA,NA,2003,NA,NA, 02/03,2003,,NA,Y,,,,Y,<10m,,,-17.39,17.39,-178.48,Pacific,Fiji,Pacific.Fiji,Pacific.Southern,Fiji,Figure 6,Y,% cover,13.146,,1.798,29.189,,12.6156,NA,,NA,NA,NA,NA,2,15,No,Lat/long estimated from Google Earth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174,743,Lovell and Skykes,2008,3,Cover,Hard,Scleractinia,Hard.Scleractinia,community,comm,NA,NA,Point Intercept Method,Visual,Field,Y,NA,NA,2001,2004,NA,NA,2004,NA,NA, 02/03,2003,,NA,Y,,,,Y,<10m,,,-17.39,17.39,-178.48,Pacific,Fiji,Pacific.Fiji,Pacific.Southern,Fiji,Figure 6,Y,% cover,13.146,,1.798,33.873,,14.5235,NA,,NA,NA,NA,NA,2,5,No,Lat/long estimated from Google Earth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175,830,Smith et al.,2008,202,Cover,Hard,Scleractinia,Hard.Scleractinia,Acroporidae,family,NA,NA,Video point count,Video,Field,N,October,October,1997,1998,15,Oct,1998,15-Oct-98,poorly estimated,97/98,1998,,NA,Y,,,,Y,9 m,14 05' S,121 50' E,-14.087,14.087,121.8478,Indian,Eastern,Indian.Eastern,Indian.Eastern,"Scott Reef, Australia",Figure 4,Y,% cover,27.237,3.244,13.76312639,3.218,0.8905,3.778071532,NA,,NA,NA,NA,NA,18,18,No,Data also found in ACC 560 but used this paper because it had more sites,0.17285,7.3012,165,7.3012,165,NA,28.49,1.9421,1.3936,29.64,12
176,830,Smith et al.,2008,202,Cover,Hard,Scleractinia,Hard.Scleractinia,Pocilliporidae,family,NA,NA,Video point count,Video,Field,N,October,October,1997,1998,15,Oct,1998,15-Oct-98,poorly estimated,97/98,1998,,NA,Y,,,,Y,9 m,14 04' S,121 46' E,-14.087,14.087,121.8478,Indian,Eastern,Indian.Eastern,Indian.Eastern,"Scott Reef, Australia",Figure 4,Y,% cover,3.234,0.5875,2.492551404,0.285,0.153,0.649124025,NA,,NA,NA,NA,NA,18,18,No,Data also found in ACC 560 but used this paper because it had more sites,0.17285,7.3012,165,7.3012,165,NA,28.49,1.9421,1.3936,29.64,12
177,830,Smith et al.,2008,202,Cover,Hard,Scleractinia,Hard.Scleractinia,Poritidae,family,NA,NA,Video point count,Video,Field,N,October,October,1997,1998,15,Oct,1998,15-Oct-98,poorly estimated,97/98,1998,,NA,Y,,,,Y,9 m,14 04' S,121 46' E,-14.087,14.087,121.8478,Indian,Eastern,Indian.Eastern,Indian.Eastern,"Scott Reef, Australia",Figure 4,Y,% cover,9.918,1.51,6.406387438,4.44,0.85,3.606244584,NA,,NA,NA,NA,NA,18,18,No,Data also found in ACC 560 but used this paper because it had more sites,0.17285,7.3012,165,7.3012,165,NA,28.49,1.9421,1.3936,29.64,12
178,830,Smith et al.,2008,199,Cover,Hard,Scleractinia,Hard.Scleractinia,community,comm,NA,NA,Video point count,Video,Field,N,October,October,1997,1998,15,Oct,1998,15-Oct-98,poorly estimated,97/98,1998,,NA,Y,,,,Y,9 m,14 04' S,121 46' E,-14.087,14.087,121.8478,Indian,Eastern,Indian.Eastern,Indian.Eastern,"Scott Reef, Australia",Figure 2,Y,% cover,48.167,3.34,14.17041989,11.027,1.591,6.750041333,NA,,NA,NA,NA,NA,18,18,No,Data also found in ACC 560 but used this paper because it had more sites,0.17285,7.3012,165,7.3012,165,NA,28.49,1.9421,1.3936,29.64,12
179,827,Edwards et al. ,2001,12,Cover,Hard,Scleractinia,Hard.Scleractinia,community,comm,NA,NA,Line-intercept transects,Visual,Field,N,August,August,1997,1998,15,Aug,1998,15-Aug-98,estimated,97/98,1998,,NA,Y,,,,Y,3m,"  3 28'18.59"" N"," 73 32'49.61""E",3.471831,3.471831,73.547114,Indian,Maldives,Indian.Maldives,Indian.Central,"Felidhu patch reef, Maldives",Table 3,N,% cover,57.5,11.7 -needs to be converted from CI ,7.35283419,0,0 -needs to be converted from CI ,0,NA,,NA,NA,NA,NA,4,4,No,Only did data from natural reefs and the MRS reef check methods,1.2087,7.3796,70,7.3796,70,NA,28.755,0.55691,0.74626,29.576,4
180,827,Edwards et al. ,2001,12,Cover,Hard,Scleractinia,Hard.Scleractinia,community,comm,NA,NA,Line-intercept transects,Visual,Field,N,August,August,1997,1998,15,Aug,1998,15-Aug-98,estimated,97/98,1998,,NA,Y,,,,Y,10m,"  3 28'18.59"" N"," 73 32'49.61""E",3.471831,3.471831,73.547114,Indian,Maldives,Indian.Maldives,Indian.Central,"Felidhu patch reef, Maldives",Table 3,N,% cover,47.5,11.3 -needs to be converted from CI ,7.101455243,2.5,3.2 -needs to be converted from CI ,2.011031573,NA,,NA,NA,NA,NA,4,4,No,Only did data from natural reefs and the MRS reef check methods,1.2087,7.3796,70,7.3796,70,NA,28.755,0.55691,0.74626,29.576,4
181,827,Edwards et al. ,2001,12,Cover,Hard,Scleractinia,Hard.Scleractinia,community,comm,NA,NA,Line-intercept transects,Visual,Field,N,August,August,1997,1998,15,Aug,1998,15-Aug-98,estimated,97/98,1998,,NA,Y,,,,Y,3m,"  2 58'22.42""N"," 73 29'13.96""E",2.972894,2.972894,73.487211,Indian,Maldives,Indian.Maldives,Indian.Central,"Thuvaru (Mulakatholu), Maldives",Table 3,N,% cover,28.1,17.9-needs to be converted from CI ,11.24920786,0,0 -needs to be converted from CI ,0,NA,,NA,NA,NA,NA,4,4,No,Only did data from natural reefs and the MRS reef check methods,1.6091,6.6656,70,6.6656,70,NA,28.785,0.55199,0.74296,29.574,4
182,827,Edwards et al. ,2001,12,Cover,Hard,Scleractinia,Hard.Scleractinia,community,comm,NA,NA,Line-intercept transects,Visual,Field,N,August,August,1997,1998,15,Aug,1998,15-Aug-98,estimated,97/98,1998,,NA,Y,,,,Y,10m,"  2 58'22.42""N"," 73 29'13.96""E",2.972894,2.972894,73.487211,Indian,Maldives,Indian.Maldives,Indian.Central,"Thuvaru (Mulakatholu), Maldives",Table 3,N,% cover,40,8.6 -needs to be converted from CI ,5.404647353,1.3,4 -needs to be converted from CI ,2.513789467,NA,,NA,NA,NA,NA,4,4,No,Only did data from natural reefs and the MRS reef check methods,1.6091,6.6656,70,6.6656,70,NA,28.785,0.55199,0.74296,29.574,4
183,827,Edwards et al. ,2001,12,Cover,Hard,Scleractinia,Hard.Scleractinia,community,comm,NA,NA,Line-intercept transects,Visual,Field,N,August,August,1997,1998,15,Aug,1998,15-Aug-98,estimated,97/98,1998,,NA,Y,,,,Y,3m,"  3 6'20.69""N 73 34'24.19""E",,3.105747,3.105747,73.573386,Indian,Maldives,Indian.Maldives,Indian.Central,"Maduvvari (Mulakatholu), Maldives",Table 3,N,% cover,53.8,17.6 -needs to be converted from CI ,11.06067365,5,7.3 -needs to be converted from CI ,4.587665776,NA,,NA,NA,NA,NA,4,4,No,Only did data from natural reefs and the MRS reef check methods,1.4099,7.0221,67,7.0221,67,NA,28.768,0.55461,0.74472,29.574,4
184,827,Edwards et al. ,2001,12,Cover,Hard,Scleractinia,Hard.Scleractinia,community,comm,NA,NA,Line-intercept transects,Visual,Field,N,August,August,1997,1998,15,Aug,1998,15-Aug-98,estimated,97/98,1998,,NA,Y,,,,Y,10m,"  3 6'20.69""N 73 34'24.19""E",,3.105747,3.105747,73.573386,Indian,Maldives,Indian.Maldives,Indian.Central,"Maduvvari (Mulakatholu), Maldives",Table 3,N,% cover,33.8,9.5 -needs to be converted from CI ,5.970249983,3.8,2.3 -needs to be converted from CI ,1.445428943,NA,,NA,NA,NA,NA,4,4,No,Only did data from natural reefs and the MRS reef check methods,1.4099,7.0221,67,7.0221,67,NA,28.768,0.55461,0.74472,29.574,4
185,285,Arceo et al,2001,585,Cover,Hard,Scleractinia,Hard.Scleractinia,community,comm,NA,NA,Video Transects,Visual,Field,N,April-June,August-November,1998,1998,30,Sep,1998,30-Sep-98,poorly estimated,97/98,1998,,NA,Y,,,,Y,10m,16 22' - 16 27' N,119 52' - 119 59' E,16.366667,16.366667,119.866667,Pacific,Philipines,Pacific.Phillipines,Pacific.Western,"Bolinao, Pangasinan, Phillipines",Figure 4,Y,% cover,47.135,14.2155-needs to be converted from CI ,5.722508834,19.3,4.145 -needs to be converted from CI ,1.668587043,NA,,NA,NA,NA,NA,3,3,No,,5.5219,10.741,38,10.741,38,NA,28.581,1.5066,1.2274,29.807,5
186,285,Arceo et al,2001,585,Cover,Soft,NA,Soft.NA,community,comm,NA,NA,Video Transects,Visual,Field,N,April-June,August-November,1998,1998,30,Sep,1998,30-Sep-98,poorly estimated,97/98,1998,,NA,Y,,,,Y,10m,16 22' - 16 27' N,119 52' - 119 59' E,16.366667,16.366667,119.866667,Pacific,Philipines,Pacific.Phillipines,Pacific.Western,"Bolinao, Pangasinan, Phillipines",Figure 4,Y,% cover,11.859,16.3635 -needs to be converted from CI ,6.587195196,7.756,4.56 -needs to be converted from CI ,1.835647025,NA,,NA,NA,NA,NA,3,3,No,,5.5219,10.741,38,10.741,38,NA,28.581,1.5066,1.2274,29.807,5
187,285,Arceo et al,2001,585,Cover,Hard,Scleractinia,Hard.Scleractinia,community,comm,NA,NA,Video Transects,Visual,Field,N,April-June,August-November,1998,1998,30,Sep,1998,30-Sep-98,poorly estimated,97/98,1998,,NA,Y,,,,Y,10m,11 -11 45' N,114 -116 20' E,11,11,114,Pacific,South China Sea,Pacific.South.China.Sea,Pacific.Western,"Kalayaan Island Group, South China Sea",Figure 4,Y,% cover,14.624,11.669 -needs to be converted from CI ,1.298771616,7.929,1.381 -needs to be converted from CI ,0.15370671,NA,,NA,NA,NA,NA,2,2,No,,3.8631,5.8275,20,5.8275,20,NA,28.219,1.265,1.1247,29.52,5
188,285,Arceo et al,2001,585,Cover,Soft,NA,Soft.NA,community,comm,NA,NA,Video Transects,Visual,Field,N,April-June,August-November,1998,1998,30,Sep,1998,30-Sep-98,poorly estimated,97/98,1998,,NA,Y,,,,Y,10m,11 -11 45' N,114 -116 20' E,11,11,114,Pacific,South China Sea,Pacific.South.China.Sea,Pacific.Western,"Kalayaan Island Group, South China Sea",Figure 4,Y,% cover,2.324,2.738 -needs to be converted from CI ,0.304742196,3.142,0.868 -needs to be converted from CI ,0.096609286,NA,,NA,NA,NA,NA,2,2,No,,3.8631,5.8275,20,5.8275,20,NA,28.219,1.265,1.1247,29.52,5
189,285,Arceo et al,2001,585,Cover,Hard,Scleractinia,Hard.Scleractinia,community,comm,NA,NA,Video Transects,Visual,Field,N,April-June,August-November,1998,1998,30,Sep,1998,30-Sep-98,poorly estimated,97/98,1998,,NA,Y,,,,Y,10m,10 24' - 11 38' N,119 10' - 120 30' E,10.333333,10.333333,119.166667,Pacific,Philipines,Pacific.Phillipines,Pacific.Western,"North Palawan shelf, Phillippines",Figure 4,Y,% cover,24.778,8.763 -needs to be converted from CI ,5.506455826,4.903,4.068 -needs to be converted from CI ,2.556523887,NA,,NA,NA,NA,NA,4,4,No,,1.9373,2.2843,68,2.2843,68,NA,28.585,1.0717,1.0352,29.701,5
190,285,Arceo et al,2001,585,Cover,Soft,NA,Soft.NA,community,comm,NA,NA,Video Transects,Visual,Field,N,April-June,August-November,1998,1998,30,Sep,1998,30-Sep-98,poorly estimated,97/98,1998,,NA,Y,,,,Y,10m,10 24' - 11 38' N,119 10' - 120 30' E,10.333333,10.333333,119.166667,Pacific,Philipines,Pacific.Phillipines,Pacific.Western,"North Palawan shelf, Phillippines",Figure 4,Y,% cover,7.978,3.0725 -needs to be converted from CI ,1.930904534,2.877,8.753 -needs to be converted from CI ,5.5007998,NA,,NA,NA,NA,NA,4,4,No,,1.9373,2.2843,68,2.2843,68,NA,28.585,1.0717,1.0352,29.701,5
191,285,Arceo et al,2001,585,Cover,Hard,Scleractinia,Hard.Scleractinia,community,comm,NA,NA,Video Transects,Visual,Field,N,April-June,August-November,1998,1998,30,Sep,1998,30-Sep-98,poorly estimated,97/98,1998,,NA,Y,,,,Y,10m,8 43' - 8 57' N,119 48' - 120 3' E,8.716667,8.716667,119.8,Pacific,Sulu Sea,Pacific.Sulu.Sea,Pacific.Western,"Tubbataha Reefs, Sulu Sea, Phillipeans",Figure 4,Y,% cover,49.8,9.466 -needs to be converted from CI ,5.948882773,28.23,19.85 -needs to be converted from CI ,12.47468023,NA,,NA,NA,NA,NA,4,4,No,,2.4055,2.4055,5,2.4055,5,NA,28.623,1.0319,1.0158,29.655,5
192,285,Arceo et al,2001,585,Cover,Soft,NA,Soft.NA,community,comm,NA,NA,Video Transects,Visual,Field,N,April-June,August-November,1998,1998,30,Sep,1998,30-Sep-98,poorly estimated,97/98,1998,,NA,Y,,,,Y,10m,8 43' - 8 57' N,119 48' - 120 3' E,8.716667,8.716667,119.8,Pacific,Sulu Sea,Pacific.Sulu.Sea,Pacific.Western,"Tubbataha Reefs, Sulu Sea, Phillipeans",Figure 4,Y,% cover,14.763,8.7015 -needs to be converted from CI ,5.468434761,6.841,7.204 -needs to be converted from CI ,4.527334829,NA,,NA,NA,NA,NA,4,4,No,,2.4055,2.4055,5,2.4055,5,NA,28.623,1.0319,1.0158,29.655,5
193,79,Donner et al,2010,11,Cover,Hard,Scleractinia,Hard.Scleractinia,community,comm,NA,NA,Photo quadrats,Photo,Field,N,NA,Feb-March,2004,2005,27,Feb,2005,27-Feb-05,estimated,2004,2004,,NA,Y,,,,Y,5-7 m,1 21.48 N,173 08.75 E,1.363333,1.363333,173.154167,Pacific,Gilbert Island,Pacific.Gilbert.Islands,Pacific.Central,"Bikenibeu, Tarawa Atoll, Kiribati",Table 2,N,% cover,23,15,60,25,13,52,NA,,NA,NA,NA,NA,16,16,No,,6.8805,8.1254,56,8.1254,56,29.81,28.741,0.92214,0.96028,29.148,9
194,79,Donner et al,2010,11,Cover,Hard,Scleractinia,Hard.Scleractinia,community,comm,NA,NA,Photo quadrats,Photo,Field,N,NA,Feb-March,2004,2005,27,Feb,2005,27-Feb-05,estimated,2004,2004,,NA,Y,,,,Y,5-7 m,01 19.99 N,173 01.30 E,1.344167,1.344167,173.036,Pacific,Gilbert Island,Pacific.Gilbert.Islands,Pacific.Central,"Teaoraereke, Tarawa Atoll, Kiribati",Table 2,N,% cover,23,9,36,14,10,40,NA,,NA,NA,NA,NA,16,16,No,,7.2287,8.7814,55,8.7814,55,29.67,28.724,0.94205,0.97059,29.119,8
195,79,Donner et al,2010,11,Cover,Hard,Scleractinia,Hard.Scleractinia,community,comm,NA,NA,Photo quadrats,Photo,Field,N,NA,Feb-March,2004,2005,27,Feb,2005,27-Feb-05,estimated,2004,2004,,NA,Y,,,,Y,5-7 m,01 37.95 N,172 58.04 E,1.643056,1.643056,173.9875,Pacific,Gilbert Island,Pacific.Gilbert.Islands,Pacific.Central,"Na'a, Tarawa Atoll, Kiribati",Table 2,N,% cover,60,8,32,18,8,32,NA,,NA,NA,NA,NA,16,16,No,,3.7526,7.2897,57,7.2897,57,29.4,28.743,0.87925,0.93768,29.188,9
196,404,Glynn,1984,135,Cover,Hard,Scleractinia,Hard.Scleractinia,Pocilliporidae,family,Pocillopora,damicornis,Chain transect counts,Visual,Field,Y,NA,April,1978 and 1981,1983,27,Apr,1983,27-Apr-83,Exact,1982/1983,1983,,NA,Y,Y,,Y,,10-20 m,"7 48'46"" N","81 45' 35"" W",7.812778,7.812778,-81.759722,Pacific,Gulf of Chiriquri,Pacific.Gulf of Chiriquri,Pacific.Eastern,"Uva Island, Gulf of Chiriqui, Panama",Table 1,N,% cover,14.8,2.505658042,7.923586449,5.33,2.086200693,6.597145848,NA,,NA,NA,NA,NA,10,10,Yes,,7.4445,8.5275,8,8.5275,8,NA,28.481,0.72927,0.85397,29.158,4
197,404,Glynn,1984,135,Cover,Hard,Scleractinia,Hard.Scleractinia,Pocilliporidae,family,Pocillopora,damicornis,Chain transect counts,Visual,Field,Y,NA,October,1978 and 1981,1983,29,Oct,1983,29-Oct-83,Exact,1982/1983,1983,,NA,Y,,,,Y,10-20 m,"7 48'46"" N","81 45' 35"" W",7.812778,7.812778,-81.759722,Pacific,Gulf of Chiriquri,Pacific.Gulf of Chiriquri,Pacific.Eastern,"Uva Island, Gulf of Chiriqui, Panama",Table 1,N,% cover,14.8,2.505658042,7.923586449,0.8,0.414192655,1.30979218,NA,,NA,NA,NA,NA,10,10,Yes,,2.4553,8.5275,193,8.5275,193,NA,28.481,0.72927,0.85397,29.158,4
198,404,Glynn,1984,135,Cover,Hard,Scleractinia,Hard.Scleractinia,community,comm,NA,NA,Chain transect counts,Visual,Field,Y,NA,April,1978 and 1981,1983,27,Apr,1983,27-Apr-83,Exact,1982/1983,1983,,NA,Y,Y,,Y,,10-20 m,"7 48'46"" N","81 45' 35"" W",7.812778,7.812778,-81.759722,Pacific,Gulf of Chiriquri,Pacific.Gulf of Chiriquri,Pacific.Eastern,"Uva Island, Gulf of Chiriqui, Panama",Table 1,N,% cover,3,1.191376422,3.767463043,1.82,0.864972703,2.735283857,NA,,NA,NA,NA,NA,10,10,Yes,NA = other Scleractinia aside from P. damicornis,7.4445,8.5275,8,8.5275,8,NA,28.481,0.72927,0.85397,29.158,4
199,404,Glynn,1984,135,Cover,Hard,Scleractinia,Hard.Scleractinia,community,comm,NA,NA,Chain transect counts,Visual,Field,Y,NA,October,1978 and 1981,1983,29,Oct,1983,29-Oct-83,Exact,1982/1983,1983,,NA,Y,,,,Y,10-20 m,"7 48'46"" N","81 45' 35"" W",7.812778,7.812778,-81.759722,Pacific,Gulf of Chiriquri,Pacific.Gulf of Chiriquri,Pacific.Eastern,"Uva Island, Gulf of Chiriqui, Panama",Table 1,N,% cover,3,1.191376422,3.767463043,0.17,0.115518156,0.365300485,NA,,NA,NA,NA,NA,10,10,Yes,NA = other Scleractinia aside from P. damicornis,2.4553,8.5275,193,8.5275,193,NA,28.481,0.72927,0.85397,29.158,4
200,404,Glynn,1984,135,Cover,Hard,Anthoathecata,Hard.Anthoathecata,Milleporidae,family,Millepora,NA,Chain transect counts,Visual,Field,Y,NA,April,1978 and 1981,1983,27,Apr,1983,27-Apr-83,Exact,1982/1983,1983,,NA,Y,Y,,Y,,10-20 m,"7 48'46"" N","81 45' 35"" W",7.812778,7.812778,-81.759722,Pacific,Gulf of Chiriquri,Pacific.Gulf of Chiriquri,Pacific.Eastern,"Uva Island, Gulf of Chiriqui, Panama",Table 1,N,% cover,0.77,0.483976583,1.530468338,0,0,0,NA,,NA,NA,NA,NA,10,10,Yes,,7.4445,8.5275,8,8.5275,8,NA,28.481,0.72927,0.85397,29.158,4
201,404,Glynn,1984,135,Cover,Hard,Anthoathecata,Hard.Anthoathecata,Milleporidae,family,Millepora,NA,Chain transect counts,Visual,Field,Y,NA,October,1978 and 1981,1983,29,Oct,1983,29-Oct-83,Exact,1982/1983,1983,,NA,Y,,,,Y,10-20 m,"7 48'46"" N","81 45' 35"" W",7.812778,7.812778,-81.759722,Pacific,Gulf of Chiriquri,Pacific.Gulf of Chiriquri,Pacific.Eastern,"Uva Island, Gulf of Chiriqui, Panama",Table 1,N,% cover,0.77,0.483976583,1.530468338,0,0,0,NA,,NA,NA,NA,NA,10,10,Yes,,2.4553,8.5275,193,8.5275,193,NA,28.481,0.72927,0.85397,29.158,4
202,404,Glynn,1984,135,Cover,Hard,Scleractinia,Hard.Scleractinia,Pocilliporidae,family,Pocillopora,damicornis,Chain transect counts,Visual,Field,Y,NA,March,1978 and 1981,1983,22,Mar,1983,22-Mar-83,Exact,1982/1983,1983,,NA,Y,Y,,Y,,10-20 m,"7 57' 18"" N","82 00'45"" W",7.955,7.955,-82.0125,Pacific,Gulf of Chiriquri,Pacific.Gulf of Chiriquri,Pacific.Eastern,"Secas Reef, Gulf of Chiriqui, Panama",Table 1,N,% cover,11.47,2.637045906,8.339071358,6.53,2.273228248,7.188578905,NA,,NA,NA,NA,NA,10,10,Yes,,4.6001,5.401,-28,4.6001,2,NA,28.594,0.73204,0.8556,29.283,4
203,404,Glynn,1984,135,Cover,Hard,Scleractinia,Hard.Scleractinia,Pocilliporidae,family,Pocillopora,damicornis,Chain transect counts,Visual,Field,Y,NA,October,1978 and 1981,1983,31,Oct,1983,31-Oct-83,Exact,1982/1983,1983,,NA,Y,,,,Y,10-20 m,"7 57' 18"" N","82 00'45"" W",7.955,7.955,-82.0125,Pacific,Gulf of Chiriquri,Pacific.Gulf of Chiriquri,Pacific.Eastern,"Secas Reef, Gulf of Chiriqui, Panama",Table 1,N,% cover,11.47,2.637045906,8.339071358,4.24,2.192978695,6.934807536,NA,,NA,NA,NA,NA,10,10,Yes,,2.296,5.401,195,5.401,195,NA,28.594,0.73204,0.8556,29.283,4
204,404,Glynn,1984,135,Cover,Hard,Scleractinia,Hard.Scleractinia,community,comm,NA,NA,Chain transect counts,Visual,Field,Y,NA,March,1978 and 1981,1983,22,Mar,1983,22-Mar-83,Exact,1982/1983,1983,,NA,Y,Y,,Y,,10-20 m,"7 57' 18"" N","82 00'45"" W",7.955,7.955,-82.0125,Pacific,Gulf of Chiriquri,Pacific.Gulf of Chiriquri,Pacific.Eastern,"Secas Reef, Gulf of Chiriqui, Panama",Table 1,N,% cover,4.53,1.85160891,5.855301491,4.53,2.071341487,6.550156911,NA,,NA,NA,NA,NA,10,10,Yes,NA = other Scleractinia aside from P. damicornis,4.6001,5.401,-28,4.6001,2,NA,28.594,0.73204,0.8556,29.283,4
